date,project,users
2020-12-01T00:00:00+00:00,Sushiswap,17899
2020-12-02T00:00:00+00:00,Sushiswap,18290
2020-12-03T00:00:00+00:00,Sushiswap,18649
2020-12-04T00:00:00+00:00,Sushiswap,18892
2020-12-05T00:00:00+00:00,Sushiswap,19205
2020-12-06T00:00:00+00:00,Sushiswap,19615
2020-12-07T00:00:00+00:00,Sushiswap,19947
2020-12-08T00:00:00+00:00,Sushiswap,20193
2020-12-09T00:00:00+00:00,Sushiswap,20426
2020-12-10T00:00:00+00:00,Sushiswap,20605
2020-12-11T00:00:00+00:00,Sushiswap,20771
2020-12-12T00:00:00+00:00,Sushiswap,20925
2020-12-13T00:00:00+00:00,Sushiswap,21119
2020-12-14T00:00:00+00:00,Sushiswap,21353
2020-12-15T00:00:00+00:00,Sushiswap,21569
2020-12-16T00:00:00+00:00,Sushiswap,21774
2020-12-17T00:00:00+00:00,Sushiswap,21976
2020-12-18T00:00:00+00:00,Sushiswap,22157
2020-12-19T00:00:00+00:00,Sushiswap,22416
2020-12-20T00:00:00+00:00,Sushiswap,22730
2020-12-21T00:00:00+00:00,Sushiswap,22940
2020-12-22T00:00:00+00:00,Sushiswap,23129
2020-12-23T00:00:00+00:00,Sushiswap,23352
2020-12-24T00:00:00+00:00,Sushiswap,23660
2020-12-25T00:00:00+00:00,Sushiswap,25798
2020-12-26T00:00:00+00:00,Sushiswap,29171
2020-12-27T00:00:00+00:00,Sushiswap,30505
2020-12-28T00:00:00+00:00,Sushiswap,33165
2020-12-29T00:00:00+00:00,Sushiswap,34201
2020-12-30T00:00:00+00:00,Sushiswap,35794
2020-12-31T00:00:00+00:00,Sushiswap,36856
2021-01-01T00:00:00+00:00,Sushiswap,37807
2021-01-02T00:00:00+00:00,Sushiswap,38428
2021-01-03T00:00:00+00:00,Sushiswap,39149
2021-01-04T00:00:00+00:00,Sushiswap,39563
2021-01-05T00:00:00+00:00,Sushiswap,40061
2021-01-06T00:00:00+00:00,Sushiswap,40523
2021-01-07T00:00:00+00:00,Sushiswap,41033
2021-01-08T00:00:00+00:00,Sushiswap,41635
2021-01-09T00:00:00+00:00,Sushiswap,42275
2021-01-10T00:00:00+00:00,Sushiswap,42798
2021-01-11T00:00:00+00:00,Sushiswap,43483
2021-01-12T00:00:00+00:00,Sushiswap,44032
2021-01-13T00:00:00+00:00,Sushiswap,44684
2021-01-14T00:00:00+00:00,Sushiswap,45404
2021-01-15T00:00:00+00:00,Sushiswap,46280
2021-01-16T00:00:00+00:00,Sushiswap,47028
2021-01-17T00:00:00+00:00,Sushiswap,47667
2021-01-18T00:00:00+00:00,Sushiswap,48273
2021-01-19T00:00:00+00:00,Sushiswap,48950
2021-01-20T00:00:00+00:00,Sushiswap,49718
2021-01-21T00:00:00+00:00,Sushiswap,50575
2021-01-22T00:00:00+00:00,Sushiswap,51429
2021-01-23T00:00:00+00:00,Sushiswap,52338
2021-01-24T00:00:00+00:00,Sushiswap,53066
2021-01-25T00:00:00+00:00,Sushiswap,53794
2021-01-26T00:00:00+00:00,Sushiswap,54470
2021-01-27T00:00:00+00:00,Sushiswap,55119
2021-01-28T00:00:00+00:00,Sushiswap,55851
2021-01-29T00:00:00+00:00,Sushiswap,56407
2021-01-30T00:00:00+00:00,Sushiswap,57476
2021-01-31T00:00:00+00:00,Sushiswap,58318
2021-02-01T00:00:00+00:00,Sushiswap,58999
2021-02-02T00:00:00+00:00,Sushiswap,59718
2021-02-03T00:00:00+00:00,Sushiswap,60502
2021-02-04T00:00:00+00:00,Sushiswap,61187
2021-02-05T00:00:00+00:00,Sushiswap,61800
2021-02-06T00:00:00+00:00,Sushiswap,62413
2021-02-07T00:00:00+00:00,Sushiswap,62997
2021-02-08T00:00:00+00:00,Sushiswap,63569
2021-02-09T00:00:00+00:00,Sushiswap,64013
2021-02-10T00:00:00+00:00,Sushiswap,64596
2021-02-11T00:00:00+00:00,Sushiswap,65151
2021-02-12T00:00:00+00:00,Sushiswap,65740
2021-02-13T00:00:00+00:00,Sushiswap,66374
2021-02-14T00:00:00+00:00,Sushiswap,67016
2021-02-15T00:00:00+00:00,Sushiswap,67734
2021-02-16T00:00:00+00:00,Sushiswap,68373
2021-02-17T00:00:00+00:00,Sushiswap,69274
2021-02-18T00:00:00+00:00,Sushiswap,69915
2021-02-19T00:00:00+00:00,Sushiswap,70460
2021-02-20T00:00:00+00:00,Sushiswap,71037
2021-02-21T00:00:00+00:00,Sushiswap,71863
2021-02-22T00:00:00+00:00,Sushiswap,72381
2021-02-23T00:00:00+00:00,Sushiswap,72728
2021-02-24T00:00:00+00:00,Sushiswap,73142
2021-02-25T00:00:00+00:00,Sushiswap,73567
2021-02-26T00:00:00+00:00,Sushiswap,73983
2021-02-27T00:00:00+00:00,Sushiswap,74857
2021-02-28T00:00:00+00:00,Sushiswap,75386
2021-03-01T00:00:00+00:00,Sushiswap,76059
2021-03-02T00:00:00+00:00,Sushiswap,76686
2021-03-03T00:00:00+00:00,Sushiswap,77290
2021-03-04T00:00:00+00:00,Sushiswap,77916
2021-03-05T00:00:00+00:00,Sushiswap,78413
2021-03-06T00:00:00+00:00,Sushiswap,78941
2021-03-07T00:00:00+00:00,Sushiswap,79363
2021-03-08T00:00:00+00:00,Sushiswap,79818
2021-03-09T00:00:00+00:00,Sushiswap,80371
2021-03-10T00:00:00+00:00,Sushiswap,80892
2021-03-11T00:00:00+00:00,Sushiswap,81361
2021-03-12T00:00:00+00:00,Sushiswap,81872
2021-03-13T00:00:00+00:00,Sushiswap,82341
2021-03-14T00:00:00+00:00,Sushiswap,82965
2021-03-15T00:00:00+00:00,Sushiswap,83481
2021-03-16T00:00:00+00:00,Sushiswap,83928
2021-03-17T00:00:00+00:00,Sushiswap,84597
2021-03-18T00:00:00+00:00,Sushiswap,85238
2021-03-19T00:00:00+00:00,Sushiswap,85900
2021-03-20T00:00:00+00:00,Sushiswap,86619
2021-03-21T00:00:00+00:00,Sushiswap,87774
2021-03-22T00:00:00+00:00,Sushiswap,88496
2021-03-23T00:00:00+00:00,Sushiswap,89507
2021-03-24T00:00:00+00:00,Sushiswap,90169
2021-03-25T00:00:00+00:00,Sushiswap,90766
2021-03-26T00:00:00+00:00,Sushiswap,91364
2021-03-27T00:00:00+00:00,Sushiswap,92011
2021-03-28T00:00:00+00:00,Sushiswap,92622
2021-03-29T00:00:00+00:00,Sushiswap,93205
2021-03-30T00:00:00+00:00,Sushiswap,93905
2021-03-31T00:00:00+00:00,Sushiswap,94430
2021-04-01T00:00:00+00:00,Sushiswap,95023
2021-04-02T00:00:00+00:00,Sushiswap,95605
2021-04-03T00:00:00+00:00,Sushiswap,96374
2021-04-04T00:00:00+00:00,Sushiswap,97404
2021-04-05T00:00:00+00:00,Sushiswap,98348
2021-04-06T00:00:00+00:00,Sushiswap,99361
2021-04-07T00:00:00+00:00,Sushiswap,100080
2021-04-08T00:00:00+00:00,Sushiswap,100976
2021-04-09T00:00:00+00:00,Sushiswap,101660
2021-04-10T00:00:00+00:00,Sushiswap,102354
2021-04-11T00:00:00+00:00,Sushiswap,103201
2021-04-12T00:00:00+00:00,Sushiswap,103900
2021-04-13T00:00:00+00:00,Sushiswap,104579
2021-04-14T00:00:00+00:00,Sushiswap,105221
2021-04-15T00:00:00+00:00,Sushiswap,105825
2021-04-16T00:00:00+00:00,Sushiswap,106343
2021-04-17T00:00:00+00:00,Sushiswap,106794
2021-04-18T00:00:00+00:00,Sushiswap,107298
2021-04-19T00:00:00+00:00,Sushiswap,107741
2021-04-20T00:00:00+00:00,Sushiswap,108123
2021-04-21T00:00:00+00:00,Sushiswap,108616
2021-04-22T00:00:00+00:00,Sushiswap,109239
2021-04-23T00:00:00+00:00,Sushiswap,109783
2021-04-24T00:00:00+00:00,Sushiswap,110394
2021-04-25T00:00:00+00:00,Sushiswap,111120
2021-04-26T00:00:00+00:00,Sushiswap,111807
2021-04-27T00:00:00+00:00,Sushiswap,112530
2021-04-28T00:00:00+00:00,Sushiswap,113391
2021-04-29T00:00:00+00:00,Sushiswap,114571
2021-04-30T00:00:00+00:00,Sushiswap,115689
2021-05-01T00:00:00+00:00,Sushiswap,116782
2021-05-02T00:00:00+00:00,Sushiswap,117862
2021-05-03T00:00:00+00:00,Sushiswap,118833
2021-05-04T00:00:00+00:00,Sushiswap,119600
2021-05-05T00:00:00+00:00,Sushiswap,120417
2021-05-06T00:00:00+00:00,Sushiswap,121395
2021-05-07T00:00:00+00:00,Sushiswap,122300
2021-05-08T00:00:00+00:00,Sushiswap,125183
2021-05-09T00:00:00+00:00,Sushiswap,126246
2021-05-10T00:00:00+00:00,Sushiswap,127009
2021-05-11T00:00:00+00:00,Sushiswap,127577
2021-05-12T00:00:00+00:00,Sushiswap,128518
2021-05-13T00:00:00+00:00,Sushiswap,129264
2021-05-14T00:00:00+00:00,Sushiswap,130078
2021-05-15T00:00:00+00:00,Sushiswap,130776
2021-05-16T00:00:00+00:00,Sushiswap,131494
2021-05-17T00:00:00+00:00,Sushiswap,132262
2021-05-18T00:00:00+00:00,Sushiswap,133708
2021-05-19T00:00:00+00:00,Sushiswap,134331
2021-05-20T00:00:00+00:00,Sushiswap,135120
2021-05-21T00:00:00+00:00,Sushiswap,135931
2021-05-22T00:00:00+00:00,Sushiswap,136627
2021-05-23T00:00:00+00:00,Sushiswap,137247
2021-05-24T00:00:00+00:00,Sushiswap,138005
2021-05-25T00:00:00+00:00,Sushiswap,138660
2021-05-26T00:00:00+00:00,Sushiswap,139353
2021-05-27T00:00:00+00:00,Sushiswap,140010
2021-05-28T00:00:00+00:00,Sushiswap,141202
2021-05-29T00:00:00+00:00,Sushiswap,141958
2021-05-30T00:00:00+00:00,Sushiswap,142641
2021-05-31T00:00:00+00:00,Sushiswap,143333
2021-06-01T00:00:00+00:00,Sushiswap,144136
2021-06-02T00:00:00+00:00,Sushiswap,145354
2021-06-03T00:00:00+00:00,Sushiswap,146384
2021-06-04T00:00:00+00:00,Sushiswap,147391
2021-06-05T00:00:00+00:00,Sushiswap,148454
2021-06-06T00:00:00+00:00,Sushiswap,149420
2021-06-07T00:00:00+00:00,Sushiswap,150310
2021-06-08T00:00:00+00:00,Sushiswap,151213
2021-06-09T00:00:00+00:00,Sushiswap,152179
2021-06-10T00:00:00+00:00,Sushiswap,153003
2021-06-11T00:00:00+00:00,Sushiswap,153792
2021-06-12T00:00:00+00:00,Sushiswap,154533
2021-06-13T00:00:00+00:00,Sushiswap,155455
2021-06-14T00:00:00+00:00,Sushiswap,156370
2021-06-15T00:00:00+00:00,Sushiswap,157275
2021-06-16T00:00:00+00:00,Sushiswap,158456
2021-06-17T00:00:00+00:00,Sushiswap,159577
2021-06-18T00:00:00+00:00,Sushiswap,160304
2021-06-19T00:00:00+00:00,Sushiswap,160955
2021-06-20T00:00:00+00:00,Sushiswap,161720
2021-06-21T00:00:00+00:00,Sushiswap,162375
2021-06-22T00:00:00+00:00,Sushiswap,162948
2021-06-23T00:00:00+00:00,Sushiswap,163773
2021-06-24T00:00:00+00:00,Sushiswap,164406
2021-06-25T00:00:00+00:00,Sushiswap,164939
2021-06-26T00:00:00+00:00,Sushiswap,165500
2021-06-27T00:00:00+00:00,Sushiswap,166068
2021-06-28T00:00:00+00:00,Sushiswap,166614
2021-06-29T00:00:00+00:00,Sushiswap,167284
2021-06-30T00:00:00+00:00,Sushiswap,167940
2021-07-01T00:00:00+00:00,Sushiswap,168638
2021-07-02T00:00:00+00:00,Sushiswap,169244
2021-07-03T00:00:00+00:00,Sushiswap,170252
2021-07-04T00:00:00+00:00,Sushiswap,170968
2021-07-05T00:00:00+00:00,Sushiswap,171672
2021-07-06T00:00:00+00:00,Sushiswap,172202
2021-07-07T00:00:00+00:00,Sushiswap,172878
2021-07-08T00:00:00+00:00,Sushiswap,173325
2021-07-09T00:00:00+00:00,Sushiswap,173863
2021-07-10T00:00:00+00:00,Sushiswap,174456
2021-07-11T00:00:00+00:00,Sushiswap,175243
2021-07-12T00:00:00+00:00,Sushiswap,175874
2021-07-13T00:00:00+00:00,Sushiswap,176455
2021-07-14T00:00:00+00:00,Sushiswap,177106
2021-07-15T00:00:00+00:00,Sushiswap,177797
2021-07-16T00:00:00+00:00,Sushiswap,178321
2021-07-17T00:00:00+00:00,Sushiswap,178915
2021-07-18T00:00:00+00:00,Sushiswap,179532
2021-07-19T00:00:00+00:00,Sushiswap,180148
2021-07-20T00:00:00+00:00,Sushiswap,180474
2019-09-26T00:00:00+00:00,Synthetix,31
2019-09-27T00:00:00+00:00,Synthetix,63
2019-09-28T00:00:00+00:00,Synthetix,79
2019-09-29T00:00:00+00:00,Synthetix,86
2019-09-30T00:00:00+00:00,Synthetix,97
2019-10-01T00:00:00+00:00,Synthetix,112
2019-10-02T00:00:00+00:00,Synthetix,135
2019-10-03T00:00:00+00:00,Synthetix,154
2019-10-04T00:00:00+00:00,Synthetix,172
2019-10-05T00:00:00+00:00,Synthetix,177
2019-10-06T00:00:00+00:00,Synthetix,185
2019-10-07T00:00:00+00:00,Synthetix,192
2019-10-08T00:00:00+00:00,Synthetix,198
2019-10-09T00:00:00+00:00,Synthetix,212
2019-10-10T00:00:00+00:00,Synthetix,217
2019-10-11T00:00:00+00:00,Synthetix,232
2019-10-12T00:00:00+00:00,Synthetix,236
2019-10-13T00:00:00+00:00,Synthetix,242
2019-10-14T00:00:00+00:00,Synthetix,250
2019-10-15T00:00:00+00:00,Synthetix,259
2019-10-16T00:00:00+00:00,Synthetix,269
2019-10-17T00:00:00+00:00,Synthetix,293
2019-10-18T00:00:00+00:00,Synthetix,301
2019-10-19T00:00:00+00:00,Synthetix,304
2019-10-20T00:00:00+00:00,Synthetix,308
2019-10-21T00:00:00+00:00,Synthetix,325
2019-10-22T00:00:00+00:00,Synthetix,337
2019-10-23T00:00:00+00:00,Synthetix,359
2019-10-24T00:00:00+00:00,Synthetix,378
2019-10-25T00:00:00+00:00,Synthetix,390
2019-10-26T00:00:00+00:00,Synthetix,398
2019-10-27T00:00:00+00:00,Synthetix,408
2019-10-28T00:00:00+00:00,Synthetix,430
2019-10-29T00:00:00+00:00,Synthetix,447
2019-10-30T00:00:00+00:00,Synthetix,464
2019-10-31T00:00:00+00:00,Synthetix,474
2019-11-01T00:00:00+00:00,Synthetix,477
2019-11-02T00:00:00+00:00,Synthetix,486
2019-11-03T00:00:00+00:00,Synthetix,490
2019-11-04T00:00:00+00:00,Synthetix,494
2019-11-05T00:00:00+00:00,Synthetix,506
2019-11-06T00:00:00+00:00,Synthetix,528
2019-11-07T00:00:00+00:00,Synthetix,551
2019-11-08T00:00:00+00:00,Synthetix,561
2019-11-09T00:00:00+00:00,Synthetix,574
2019-11-10T00:00:00+00:00,Synthetix,585
2019-11-11T00:00:00+00:00,Synthetix,591
2019-11-12T00:00:00+00:00,Synthetix,596
2019-11-13T00:00:00+00:00,Synthetix,606
2019-11-14T00:00:00+00:00,Synthetix,618
2019-11-15T00:00:00+00:00,Synthetix,624
2019-11-16T00:00:00+00:00,Synthetix,631
2019-11-17T00:00:00+00:00,Synthetix,651
2019-11-18T00:00:00+00:00,Synthetix,674
2019-11-19T00:00:00+00:00,Synthetix,693
2019-11-20T00:00:00+00:00,Synthetix,714
2019-11-21T00:00:00+00:00,Synthetix,758
2019-11-22T00:00:00+00:00,Synthetix,783
2019-11-23T00:00:00+00:00,Synthetix,810
2019-11-24T00:00:00+00:00,Synthetix,846
2019-11-25T00:00:00+00:00,Synthetix,873
2019-11-26T00:00:00+00:00,Synthetix,884
2019-11-27T00:00:00+00:00,Synthetix,911
2019-11-28T00:00:00+00:00,Synthetix,927
2019-11-29T00:00:00+00:00,Synthetix,947
2019-11-30T00:00:00+00:00,Synthetix,962
2019-12-01T00:00:00+00:00,Synthetix,974
2019-12-02T00:00:00+00:00,Synthetix,984
2019-12-03T00:00:00+00:00,Synthetix,1003
2019-12-04T00:00:00+00:00,Synthetix,1038
2019-12-05T00:00:00+00:00,Synthetix,1050
2019-12-06T00:00:00+00:00,Synthetix,1058
2019-12-07T00:00:00+00:00,Synthetix,1072
2019-12-08T00:00:00+00:00,Synthetix,1082
2019-12-09T00:00:00+00:00,Synthetix,1096
2019-12-10T00:00:00+00:00,Synthetix,1114
2019-12-11T00:00:00+00:00,Synthetix,1128
2019-12-12T00:00:00+00:00,Synthetix,1141
2019-12-13T00:00:00+00:00,Synthetix,1152
2019-12-14T00:00:00+00:00,Synthetix,1162
2019-12-15T00:00:00+00:00,Synthetix,1175
2019-12-16T00:00:00+00:00,Synthetix,1182
2019-12-17T00:00:00+00:00,Synthetix,1195
2019-12-18T00:00:00+00:00,Synthetix,1220
2019-12-19T00:00:00+00:00,Synthetix,1241
2019-12-20T00:00:00+00:00,Synthetix,1250
2019-12-21T00:00:00+00:00,Synthetix,1251
2019-12-22T00:00:00+00:00,Synthetix,1265
2019-12-23T00:00:00+00:00,Synthetix,1275
2019-12-24T00:00:00+00:00,Synthetix,1287
2019-12-25T00:00:00+00:00,Synthetix,1295
2019-12-26T00:00:00+00:00,Synthetix,1309
2019-12-27T00:00:00+00:00,Synthetix,1319
2019-12-28T00:00:00+00:00,Synthetix,1326
2019-12-29T00:00:00+00:00,Synthetix,1333
2019-12-30T00:00:00+00:00,Synthetix,1340
2019-12-31T00:00:00+00:00,Synthetix,1346
2020-01-01T00:00:00+00:00,Synthetix,1353
2020-01-02T00:00:00+00:00,Synthetix,1362
2020-01-03T00:00:00+00:00,Synthetix,1374
2020-01-04T00:00:00+00:00,Synthetix,1381
2020-01-05T00:00:00+00:00,Synthetix,1394
2020-01-06T00:00:00+00:00,Synthetix,1407
2020-01-07T00:00:00+00:00,Synthetix,1423
2020-01-08T00:00:00+00:00,Synthetix,1432
2020-01-09T00:00:00+00:00,Synthetix,1442
2020-01-10T00:00:00+00:00,Synthetix,1454
2020-01-11T00:00:00+00:00,Synthetix,1469
2020-01-12T00:00:00+00:00,Synthetix,1485
2020-01-13T00:00:00+00:00,Synthetix,1494
2020-01-14T00:00:00+00:00,Synthetix,1510
2020-01-15T00:00:00+00:00,Synthetix,1522
2020-01-16T00:00:00+00:00,Synthetix,1538
2020-01-17T00:00:00+00:00,Synthetix,1550
2020-01-18T00:00:00+00:00,Synthetix,1561
2020-01-19T00:00:00+00:00,Synthetix,1570
2020-01-20T00:00:00+00:00,Synthetix,1582
2020-01-21T00:00:00+00:00,Synthetix,1600
2020-01-22T00:00:00+00:00,Synthetix,1614
2020-01-23T00:00:00+00:00,Synthetix,1625
2020-01-24T00:00:00+00:00,Synthetix,1638
2020-01-25T00:00:00+00:00,Synthetix,1654
2020-01-26T00:00:00+00:00,Synthetix,1662
2020-01-27T00:00:00+00:00,Synthetix,1678
2020-01-28T00:00:00+00:00,Synthetix,1694
2020-01-29T00:00:00+00:00,Synthetix,1713
2020-01-30T00:00:00+00:00,Synthetix,1732
2020-01-31T00:00:00+00:00,Synthetix,1746
2020-02-01T00:00:00+00:00,Synthetix,1756
2020-02-02T00:00:00+00:00,Synthetix,1770
2020-02-03T00:00:00+00:00,Synthetix,1784
2020-02-04T00:00:00+00:00,Synthetix,1792
2020-02-05T00:00:00+00:00,Synthetix,1805
2020-02-06T00:00:00+00:00,Synthetix,1816
2020-02-07T00:00:00+00:00,Synthetix,1833
2020-02-08T00:00:00+00:00,Synthetix,1851
2020-02-09T00:00:00+00:00,Synthetix,1872
2020-02-10T00:00:00+00:00,Synthetix,1882
2020-02-11T00:00:00+00:00,Synthetix,1897
2020-02-12T00:00:00+00:00,Synthetix,1913
2020-02-13T00:00:00+00:00,Synthetix,1930
2020-02-14T00:00:00+00:00,Synthetix,1944
2020-02-15T00:00:00+00:00,Synthetix,1954
2020-02-16T00:00:00+00:00,Synthetix,1965
2020-02-17T00:00:00+00:00,Synthetix,1978
2020-02-18T00:00:00+00:00,Synthetix,1991
2020-02-19T00:00:00+00:00,Synthetix,2006
2020-02-20T00:00:00+00:00,Synthetix,2027
2020-02-21T00:00:00+00:00,Synthetix,2055
2020-02-22T00:00:00+00:00,Synthetix,2077
2020-02-23T00:00:00+00:00,Synthetix,2100
2020-02-24T00:00:00+00:00,Synthetix,2122
2020-02-25T00:00:00+00:00,Synthetix,2129
2020-02-26T00:00:00+00:00,Synthetix,2150
2020-02-27T00:00:00+00:00,Synthetix,2164
2020-02-28T00:00:00+00:00,Synthetix,2175
2020-02-29T00:00:00+00:00,Synthetix,2189
2020-03-01T00:00:00+00:00,Synthetix,2193
2020-03-02T00:00:00+00:00,Synthetix,2203
2020-03-03T00:00:00+00:00,Synthetix,2215
2020-03-04T00:00:00+00:00,Synthetix,2229
2020-03-05T00:00:00+00:00,Synthetix,2238
2020-03-06T00:00:00+00:00,Synthetix,2247
2020-03-07T00:00:00+00:00,Synthetix,2255
2020-03-08T00:00:00+00:00,Synthetix,2260
2020-03-09T00:00:00+00:00,Synthetix,2266
2020-03-10T00:00:00+00:00,Synthetix,2282
2020-03-11T00:00:00+00:00,Synthetix,2292
2020-03-12T00:00:00+00:00,Synthetix,2301
2020-03-13T00:00:00+00:00,Synthetix,2316
2020-03-14T00:00:00+00:00,Synthetix,2331
2020-03-15T00:00:00+00:00,Synthetix,2337
2020-03-16T00:00:00+00:00,Synthetix,2349
2020-03-17T00:00:00+00:00,Synthetix,2355
2020-03-18T00:00:00+00:00,Synthetix,2365
2020-03-19T00:00:00+00:00,Synthetix,2376
2020-03-20T00:00:00+00:00,Synthetix,2383
2020-03-21T00:00:00+00:00,Synthetix,2392
2020-03-22T00:00:00+00:00,Synthetix,2397
2020-03-23T00:00:00+00:00,Synthetix,2409
2020-03-24T00:00:00+00:00,Synthetix,2415
2020-03-25T00:00:00+00:00,Synthetix,2427
2020-03-26T00:00:00+00:00,Synthetix,2441
2020-03-27T00:00:00+00:00,Synthetix,2447
2020-03-28T00:00:00+00:00,Synthetix,2457
2020-03-29T00:00:00+00:00,Synthetix,2470
2020-03-30T00:00:00+00:00,Synthetix,2478
2020-03-31T00:00:00+00:00,Synthetix,2491
2020-04-01T00:00:00+00:00,Synthetix,2503
2020-04-02T00:00:00+00:00,Synthetix,2519
2020-04-03T00:00:00+00:00,Synthetix,2531
2020-04-04T00:00:00+00:00,Synthetix,2545
2020-04-05T00:00:00+00:00,Synthetix,2552
2020-04-06T00:00:00+00:00,Synthetix,2556
2020-04-07T00:00:00+00:00,Synthetix,2566
2020-04-08T00:00:00+00:00,Synthetix,2591
2020-04-09T00:00:00+00:00,Synthetix,2603
2020-04-10T00:00:00+00:00,Synthetix,2619
2020-04-11T00:00:00+00:00,Synthetix,2630
2020-04-12T00:00:00+00:00,Synthetix,2639
2020-04-13T00:00:00+00:00,Synthetix,2651
2020-04-14T00:00:00+00:00,Synthetix,2662
2020-04-15T00:00:00+00:00,Synthetix,2674
2020-04-16T00:00:00+00:00,Synthetix,2682
2020-04-17T00:00:00+00:00,Synthetix,2698
2020-04-18T00:00:00+00:00,Synthetix,2707
2020-04-19T00:00:00+00:00,Synthetix,2713
2020-04-20T00:00:00+00:00,Synthetix,2722
2020-04-21T00:00:00+00:00,Synthetix,2732
2020-04-22T00:00:00+00:00,Synthetix,2741
2020-04-23T00:00:00+00:00,Synthetix,2749
2020-04-24T00:00:00+00:00,Synthetix,2765
2020-04-25T00:00:00+00:00,Synthetix,2777
2020-04-26T00:00:00+00:00,Synthetix,2787
2020-04-27T00:00:00+00:00,Synthetix,2806
2020-04-28T00:00:00+00:00,Synthetix,2815
2020-04-29T00:00:00+00:00,Synthetix,2827
2020-04-30T00:00:00+00:00,Synthetix,2832
2020-05-01T00:00:00+00:00,Synthetix,2842
2020-05-02T00:00:00+00:00,Synthetix,2867
2020-05-03T00:00:00+00:00,Synthetix,2885
2020-05-04T00:00:00+00:00,Synthetix,2892
2020-05-05T00:00:00+00:00,Synthetix,2902
2020-05-06T00:00:00+00:00,Synthetix,2921
2020-05-07T00:00:00+00:00,Synthetix,2930
2020-05-08T00:00:00+00:00,Synthetix,2940
2020-05-09T00:00:00+00:00,Synthetix,2954
2020-05-10T00:00:00+00:00,Synthetix,2960
2020-05-11T00:00:00+00:00,Synthetix,2963
2020-05-12T00:00:00+00:00,Synthetix,2967
2020-05-13T00:00:00+00:00,Synthetix,2974
2020-05-14T00:00:00+00:00,Synthetix,2980
2020-05-15T00:00:00+00:00,Synthetix,2996
2020-05-16T00:00:00+00:00,Synthetix,3005
2020-05-17T00:00:00+00:00,Synthetix,3016
2020-05-18T00:00:00+00:00,Synthetix,3020
2020-05-19T00:00:00+00:00,Synthetix,3025
2020-05-20T00:00:00+00:00,Synthetix,3033
2020-05-21T00:00:00+00:00,Synthetix,3038
2020-05-22T00:00:00+00:00,Synthetix,3046
2020-05-23T00:00:00+00:00,Synthetix,3051
2020-05-24T00:00:00+00:00,Synthetix,3060
2020-05-25T00:00:00+00:00,Synthetix,3065
2020-05-26T00:00:00+00:00,Synthetix,3068
2020-05-27T00:00:00+00:00,Synthetix,3069
2020-05-28T00:00:00+00:00,Synthetix,3076
2020-05-29T00:00:00+00:00,Synthetix,3088
2020-05-30T00:00:00+00:00,Synthetix,3098
2020-05-31T00:00:00+00:00,Synthetix,3108
2020-06-01T00:00:00+00:00,Synthetix,3118
2020-06-02T00:00:00+00:00,Synthetix,3126
2020-06-03T00:00:00+00:00,Synthetix,3128
2020-06-04T00:00:00+00:00,Synthetix,3139
2020-06-05T00:00:00+00:00,Synthetix,3144
2020-06-06T00:00:00+00:00,Synthetix,3149
2020-06-07T00:00:00+00:00,Synthetix,3154
2020-06-08T00:00:00+00:00,Synthetix,3160
2020-06-09T00:00:00+00:00,Synthetix,3166
2020-06-10T00:00:00+00:00,Synthetix,3180
2020-06-11T00:00:00+00:00,Synthetix,3202
2020-06-12T00:00:00+00:00,Synthetix,3210
2020-06-13T00:00:00+00:00,Synthetix,3225
2020-06-14T00:00:00+00:00,Synthetix,3241
2020-06-15T00:00:00+00:00,Synthetix,3249
2020-06-16T00:00:00+00:00,Synthetix,3262
2020-06-17T00:00:00+00:00,Synthetix,3268
2020-06-18T00:00:00+00:00,Synthetix,3278
2020-06-19T00:00:00+00:00,Synthetix,3323
2020-06-20T00:00:00+00:00,Synthetix,3349
2020-06-21T00:00:00+00:00,Synthetix,3377
2020-06-22T00:00:00+00:00,Synthetix,3388
2020-06-23T00:00:00+00:00,Synthetix,3409
2020-06-24T00:00:00+00:00,Synthetix,3437
2020-06-25T00:00:00+00:00,Synthetix,3453
2020-06-26T00:00:00+00:00,Synthetix,3481
2020-06-27T00:00:00+00:00,Synthetix,3495
2020-06-28T00:00:00+00:00,Synthetix,3517
2020-06-29T00:00:00+00:00,Synthetix,3531
2020-06-30T00:00:00+00:00,Synthetix,3542
2020-07-01T00:00:00+00:00,Synthetix,3564
2020-07-02T00:00:00+00:00,Synthetix,3590
2020-07-03T00:00:00+00:00,Synthetix,3630
2020-07-04T00:00:00+00:00,Synthetix,3655
2020-07-05T00:00:00+00:00,Synthetix,3687
2020-07-06T00:00:00+00:00,Synthetix,3714
2020-07-07T00:00:00+00:00,Synthetix,3731
2020-07-08T00:00:00+00:00,Synthetix,3767
2020-07-09T00:00:00+00:00,Synthetix,3792
2020-07-10T00:00:00+00:00,Synthetix,3810
2020-07-11T00:00:00+00:00,Synthetix,3839
2020-07-12T00:00:00+00:00,Synthetix,3870
2020-07-13T00:00:00+00:00,Synthetix,3884
2020-07-14T00:00:00+00:00,Synthetix,3901
2020-07-15T00:00:00+00:00,Synthetix,3925
2020-07-16T00:00:00+00:00,Synthetix,3937
2020-07-17T00:00:00+00:00,Synthetix,3956
2020-07-18T00:00:00+00:00,Synthetix,3984
2020-07-19T00:00:00+00:00,Synthetix,4010
2020-07-20T00:00:00+00:00,Synthetix,4046
